Household_ID,Total_HH_Income,HH_Weight,Survey_Year
27742,226259,,2022
27742,226259,,2022
27743,145721,,2022
27743,145721,,2022
27744,115009,,2022
27744,115009,,2022
27750,75157,,2022
27750,75157,,2022
27765,18390,,2022
27770,85400,,2022
27770,85400,,2022
27770,85400,,2022
27776,98403,,2022
27776,98403,,2022
27778,105393,,2022
27778,105393,,2022
27779,450385,,2022
27779,450385,,2022
27782,71754,,2022
27782,71754,,2022
27783,35001,,2022
27784,38010,,2022
27785,222076,,2022
27785,222076,,2022
27785,222076,,2022
27788,99010,,2022
27788,99010,,2022
27788,99010,,2022
27788,99010,,2022
27788,99010,,2022
27789,324704,,2022
27789,324704,,2022
27789,324704,,2022
27789,324704,,2022
27789,324704,,2022
27790,818029,,2022
27790,818029,,2022
27791,128271,,2022
27791,128271,,2022
27791,128271,,2022
27794,129376,,2022
27794,129376,,2022
27794,129376,,2022
27794,129376,,2022
27794,129376,,2022
27795,31541,,2022
27798,30000,,2022
27798,30000,,2022
27799,38633,,2022
27799,38633,,2022
27799,38633,,2022
27799,38633,,2022
27800,59000,,2022
27800,59000,,2022
27800,59000,,2022
27800,59000,,2022
27800,59000,,2022
27801,100268,,2022
27801,100268,,2022
27801,100268,,2022
27801,100268,,2022
27801,100268,,2022
27806,148023,,2022
27806,148023,,2022
27806,148023,,2022
27807,138390,,2022
27807,138390,,2022
27807,138390,,2022
27808,206875,,2022
27808,206875,,2022
27808,206875,,2022
27808,206875,,2022
27808,206875,,2022
27809,110100,,2022
27809,110100,,2022
27809,110100,,2022
27810,122000,,2022
27810,122000,,2022
27810,122000,,2022
27810,122000,,2022
27814,51000,,2022
27814,51000,,2022
27814,51000,,2022
27814,51000,,2022
27814,51000,,2022
27815,85763,,2022
27815,85763,,2022
27815,85763,,2022
27815,85763,,2022
27816,35005,,2022
27817,123512,,2022
27817,123512,,2022
27817,123512,,2022
27818,127303,,2022
27818,127303,,2022
27818,127303,,2022
27819,32502,,2022
27820,165715,,2022
27820,165715,,2022
27820,165715,,2022
27821,125027,,2022
27821,125027,,2022
27821,125027,,2022
27821,125027,,2022
27821,125027,,2022
27822,28104,,2022
27822,28104,,2022
27823,110320,,2022
27823,110320,,2022
27823,110320,,2022
27823,110320,,2022
27823,110320,,2022
27824,108620,,2022
27824,108620,,2022
27824,108620,,2022
27824,108620,,2022
27825,95214,,2022
27825,95214,,2022
27825,95214,,2022
27825,95214,,2022
27825,95214,,2022
27826,2040,,2022
27826,2040,,2022
27827,50120,,2022
27827,50120,,2022
27828,75001,,2022
27828,75001,,2022
27828,75001,,2022
27828,75001,,2022
27828,75001,,2022
27829,101205,,2022
27829,101205,,2022
27829,101205,,2022
27829,101205,,2022
27830,68660,,2022
27830,68660,,2022
27831,55020,,2022
27831,55020,,2022
27831,55020,,2022
27832,821518,,2022
27832,821518,,2022
27832,821518,,2022
27832,821518,,2022
27833,158037,,2022
27833,158037,,2022
27833,158037,,2022
27834,47500,,2022
27834,47500,,2022
27834,47500,,2022
27834,47500,,2022
27835,37000,,2022
27835,37000,,2022
27835,37000,,2022
27836,40000,,2022
27837,47003,,2022
27837,47003,,2022
27837,47003,,2022
27837,47003,,2022
27837,47003,,2022
27838,375000,,2022
27838,375000,,2022
27838,375000,,2022
27838,375000,,2022
27839,88000,,2022
27839,88000,,2022
27839,88000,,2022
27839,88000,,2022
27840,100947,,2022
27840,100947,,2022
27840,100947,,2022
27841,96576,,2022
27841,96576,,2022
27841,96576,,2022
27842,301516,,2022
27842,301516,,2022
27842,301516,,2022
27842,301516,,2022
27842,301516,,2022
27842,301516,,2022
27843,141773,,2022
27843,141773,,2022
27843,141773,,2022
27843,141773,,2022
27844,131635,,2022
27844,131635,,2022
27844,131635,,2022
27845,4002,,2022
27846,152000,,2022
27846,152000,,2022
27846,152000,,2022
27846,152000,,2022
27847,201560,,2022
27847,201560,,2022
27847,201560,,2022
27849,154875,,2022
27849,154875,,2022
27849,154875,,2022
27849,154875,,2022
27850,85000,,2022
27850,85000,,2022
27850,85000,,2022
27851,50000,,2022
27851,50000,,2022
27852,35000,,2022
27852,35000,,2022
27852,35000,,2022
27853,56000,,2022
27853,56000,,2022
27853,56000,,2022
27854,41000,,2022
27854,41000,,2022
27855,120000,,2022
27855,120000,,2022
27857,37000,,2022
27857,37000,,2022
27858,28864,,2022
27858,28864,,2022
27859,25722,,2022
27859,25722,,2022
27860,134031,,2022
27862,19929,,2022
27865,22184,,2022
27866,55028,,2022
27867,28283,,2022
27868,15750,,2022
27869,120002,,2022
27869,120002,,2022
27871,253622,,2022
27871,253622,,2022
27871,253622,,2022
27871,253622,,2022
27871,253622,,2022
27871,253622,,2022
27871,253622,,2022
27873,10440,,2022
27874,5382,,2022
27876,22715,,2022
27876,22715,,2022
27877,70001,,2022
27877,70001,,2022
27877,70001,,2022
27877,70001,,2022
27877,70001,,2022
27878,54663,,2022
27878,54663,,2022
27879,52068,,2022
27879,52068,,2022
27880,56400,,2022
27880,56400,,2022
27880,56400,,2022
27881,115212,,2022
27881,115212,,2022
27881,115212,,2022
27881,115212,,2022
27882,56135,,2022
27882,56135,,2022
27882,56135,,2022
27882,56135,,2022
27882,56135,,2022
27883,60800,,2022
27883,60800,,2022
27883,60800,,2022
27883,60800,,2022
27883,60800,,2022
27883,60800,,2022
27884,49303,,2022
27884,49303,,2022
27884,49303,,2022
27884,49303,,2022
27889,96000,,2022
27889,96000,,2022
27889,96000,,2022
27896,60698,,2022
27897,60003,,2022
27898,158304,,2022
27898,158304,,2022
27899,107247,,2022
27899,107247,,2022
27899,107247,,2022
27899,107247,,2022
27902,78515,,2022
27906,140005,,2022
27906,140005,,2022
27909,234384,,2022
27909,234384,,2022
27909,234384,,2022
27909,234384,,2022
27910,3600,,2022
27911,79612,,2022
27913,17002,,2022
27918,20001,,2022
27919,19113,,2022
27920,40372,,2022
27920,40372,,2022
27921,7200,,2022
27922,50,,2022
27923,66866,,2022
27923,66866,,2022
27923,66866,,2022
27924,205800,,2022
27924,205800,,2022
27924,205800,,2022
27924,205800,,2022
27924,205800,,2022
27925,71901,,2022
27925,71901,,2022
27925,71901,,2022
27926,168880,,2022
27926,168880,,2022
27926,168880,,2022
27926,168880,,2022
27927,110446,,2022
27927,110446,,2022
27927,110446,,2022
27927,110446,,2022
27927,110446,,2022
27928,11425,,2022
27928,11425,,2022
27928,11425,,2022
27930,7800,,2022
27930,7800,,2022
27931,50000,,2022
27932,55000,,2022
27932,55000,,2022
27934,87475,,2022
27934,87475,,2022
27935,85445,,2022
27935,85445,,2022
27938,94450,,2022
27938,94450,,2022
27939,58400,,2022
27939,58400,,2022
27940,164005,,2022
27940,164005,,2022
27941,185000,,2022
27941,185000,,2022
27942,282040,,2022
27942,282040,,2022
27942,282040,,2022
27942,282040,,2022
27942,282040,,2022
27942,282040,,2022
27943,38045,,2022
27944,51125,,2022
27945,93225,,2022
27945,93225,,2022
27946,60000,,2022
27947,72500,,2022
27947,72500,,2022
27948,221450,,2022
27948,221450,,2022
27948,221450,,2022
27948,221450,,2022
27948,221450,,2022
27949,56000,,2022
27950,39480,,2022
27950,39480,,2022
27951,145200,,2022
27951,145200,,2022
27952,42000,,2022
27953,230342,,2022
27953,230342,,2022
27953,230342,,2022
27954,75000,,2022
27954,75000,,2022
27954,75000,,2022
27954,75000,,2022
27954,75000,,2022
27955,65090,,2022
27955,65090,,2022
27955,65090,,2022
27956,111091,,2022
27956,111091,,2022
27958,29104,,2022
27959,87333,,2022
27959,87333,,2022
27959,87333,,2022
27960,60000,,2022
27960,60000,,2022
27961,85002,,2022
27961,85002,,2022
27961,85002,,2022
27963,146600,,2022
27964,58403,,2022
27964,58403,,2022
27964,58403,,2022
27964,58403,,2022
27964,58403,,2022
27966,143055,,2022
27966,143055,,2022
27966,143055,,2022
27966,143055,,2022
27967,112764,,2022
27967,112764,,2022
27968,90072,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27970,86552,,2022
27971,46860,,2022
27971,46860,,2022
27972,85250,,2022
27972,85250,,2022
27972,85250,,2022
27972,85250,,2022
27973,115034,,2022
27973,115034,,2022
27973,115034,,2022
27973,115034,,2022
27973,115034,,2022
27973,115034,,2022
27974,71520,,2022
27974,71520,,2022
27974,71520,,2022
27977,177065,,2022
27977,177065,,2022
27977,177065,,2022
27978,58694,,2022
27978,58694,,2022
27982,74300,,2022
27982,74300,,2022
27982,74300,,2022
27982,74300,,2022
27982,74300,,2022
27982,74300,,2022
27982,74300,,2022
27984,36470,,2022
27984,36470,,2022
27987,43000,,2022
27987,43000,,2022
27987,43000,,2022
27987,43000,,2022
27987,43000,,2022
27987,43000,,2022
27987,43000,,2022
27989,33540,,2022
27992,39200,,2022
28003,52801,,2022
28003,52801,,2022
28003,52801,,2022
28007,51611,,2022
28007,51611,,2022
28027,114584,,2022
28031,21431,,2022
28034,39095,,2022
28035,16730,,2022
28035,16730,,2022
28036,170734,,2022
28036,170734,,2022
28039,64600,,2022
28039,64600,,2022
28041,180023,,2022
28041,180023,,2022
28041,180023,,2022
28041,180023,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28042,113308,,2022
28043,65000,,2022
28043,65000,,2022
28044,44011,,2022
28047,24002,,2022
28048,74696,,2022
28049,36364,,2022
28050,83998,,2022
28050,83998,,2022
28051,121665,,2022
28051,121665,,2022
28052,60000,,2022
28055,45200,,2022
28055,45200,,2022
28055,45200,,2022
28056,4500,,2022
28057,135625,,2022
28057,135625,,2022
28058,1e+05,,2022
28058,1e+05,,2022
28058,1e+05,,2022
28058,1e+05,,2022
28058,1e+05,,2022
28059,77698,,2022
28059,77698,,2022
28061,44481,,2022
28061,44481,,2022
28068,50410,,2022
28068,50410,,2022
28069,3,,2022
28069,3,,2022
28070,2,,2022
28070,2,,2022
28071,146296,,2022
28071,146296,,2022
28071,146296,,2022
28071,146296,,2022
28072,75396,,2022
28072,75396,,2022
28073,62616,,2022
28074,32310,,2022
28074,32310,,2022
28075,72086,,2022
28076,122817,,2022
28076,122817,,2022
28079,33764,,2022
28080,107010,,2022
28080,107010,,2022
28081,98876,,2022
28081,98876,,2022
28083,117614,,2022
28083,117614,,2022
28083,117614,,2022
28083,117614,,2022
28085,73101,,2022
28086,87728,,2022
28086,87728,,2022
28087,42100,,2022
28088,43100,,2022
28089,182513,,2022
28089,182513,,2022
28091,418640,,2022
28091,418640,,2022
28091,418640,,2022
28091,418640,,2022
28092,22184,,2022
28093,122180,,2022
28093,122180,,2022
28094,100085,,2022
28094,100085,,2022
28095,89880,,2022
28095,89880,,2022
28096,310874,,2022
28096,310874,,2022
28096,310874,,2022
28096,310874,,2022
28097,72407,,2022
28097,72407,,2022
28098,180010,,2022
28098,180010,,2022
28100,32000,,2022
28100,32000,,2022
28101,73200,,2022
28101,73200,,2022
28102,56953,,2022
28103,86014,,2022
28103,86014,,2022
28104,153801,,2022
28104,153801,,2022
28106,116300,,2022
28106,116300,,2022
28106,116300,,2022
28106,116300,,2022
28106,116300,,2022
28107,93040,,2022
28107,93040,,2022
28108,87258,,2022
28108,87258,,2022
28109,60901,,2022
28109,60901,,2022
28110,68457,,2022
28110,68457,,2022
28111,60900,,2022
28111,60900,,2022
28111,60900,,2022
28111,60900,,2022
28111,60900,,2022
28111,60900,,2022
28132,33000,,2022
28132,33000,,2022
28133,28000,,2022
28133,28000,,2022
28133,28000,,2022
28133,28000,,2022
28134,73605,,2022
28134,73605,,2022
28134,73605,,2022
28135,92275,,2022
28135,92275,,2022
28135,92275,,2022
28135,92275,,2022
28137,246805,,2022
28137,246805,,2022
28137,246805,,2022
28137,246805,,2022
28137,246805,,2022
28137,246805,,2022
28138,105220,,2022
28138,105220,,2022
28138,105220,,2022
28142,69300,,2022
28142,69300,,2022
28143,50000,,2022
28143,50000,,2022
28143,50000,,2022
28147,49902,,2022
28147,49902,,2022
28147,49902,,2022
28147,49902,,2022
28148,231032,,2022
28148,231032,,2022
28148,231032,,2022
28148,231032,,2022
28149,36240,,2022
28149,36240,,2022
28149,36240,,2022
28149,36240,,2022
28149,36240,,2022
28150,6640,,2022
28150,6640,,2022
28151,41051,,2022
28151,41051,,2022
28151,41051,,2022
28152,25000,,2022
28152,25000,,2022
28152,25000,,2022
28153,58240,,2022
28153,58240,,2022
28153,58240,,2022
28154,86524,,2022
28154,86524,,2022
28154,86524,,2022
28154,86524,,2022
28155,56339,,2022
28155,56339,,2022
28156,92933,,2022
28156,92933,,2022
28157,216600,,2022
28157,216600,,2022
28157,216600,,2022
28157,216600,,2022
28157,216600,,2022
28159,85587,,2022
28159,85587,,2022
28159,85587,,2022
28159,85587,,2022
28161,82711,,2022
28161,82711,,2022
28162,65800,,2022
28162,65800,,2022
28162,65800,,2022
28163,50325,,2022
28164,47241,,2022
28165,66618,,2022
28165,66618,,2022
28167,58000,,2022
28167,58000,,2022
28167,58000,,2022
28168,27133,,2022
28168,27133,,2022
28171,23640,,2022
28172,45112,,2022
28174,16901,,2022
28174,16901,,2022
28174,16901,,2022
28174,16901,,2022
28174,16901,,2022
28175,45001,,2022
28175,45001,,2022
28176,57732,,2022
28176,57732,,2022
28177,97671,,2022
28177,97671,,2022
28178,178401,,2022
28178,178401,,2022
28178,178401,,2022
28178,178401,,2022
28178,178401,,2022
28178,178401,,2022
28180,105923,,2022
28180,105923,,2022
28181,198831,,2022
28181,198831,,2022
28182,118100,,2022
28182,118100,,2022
28183,76497,,2022
28184,27000,,2022
28184,27000,,2022
28185,46045,,2022
28186,81615,,2022
28186,81615,,2022
28186,81615,,2022
28186,81615,,2022
28187,26050,,2022
28188,16720,,2022
28188,16720,,2022
28188,16720,,2022
28188,16720,,2022
28188,16720,,2022
28189,120084,,2022
28189,120084,,2022
28189,120084,,2022
28189,120084,,2022
28190,121581,,2022
28192,26048,,2022
28196,13920,,2022
28197,99501,,2022
28197,99501,,2022
28198,110000,,2022
28198,110000,,2022
28198,110000,,2022
28198,110000,,2022
28203,12301,,2022
28204,22813,,2022
28205,108000,,2022
28205,108000,,2022
28205,108000,,2022
28206,69879,,2022
28206,69879,,2022
28207,83360,,2022
28208,195010,,2022
28208,195010,,2022
28209,142237,,2022
28209,142237,,2022
28210,45510,,2022
28210,45510,,2022
28211,39404,,2022
28212,77172,,2022
28212,77172,,2022
28212,77172,,2022
28213,85200,,2022
28213,85200,,2022
28214,33000,,2022
28214,33000,,2022
28215,212510,,2022
28215,212510,,2022
28215,212510,,2022
28215,212510,,2022
28215,212510,,2022
28217,73903,,2022
28217,73903,,2022
28218,36100,,2022
28220,30006,,2022
28221,5001,,2022
28221,5001,,2022
28222,140968,,2022
28222,140968,,2022
28224,119053,,2022
28224,119053,,2022
28225,218206,,2022
28225,218206,,2022
28226,85000,,2022
28226,85000,,2022
28226,85000,,2022
28226,85000,,2022
28226,85000,,2022
28226,85000,,2022
28227,39001,,2022
28228,124163,,2022
28228,124163,,2022
28229,54202,,2022
28231,69008,,2022
28231,69008,,2022
28232,45001,,2022
28233,53000,,2022
28233,53000,,2022
28233,53000,,2022
28236,99718,,2022
28236,99718,,2022
28240,60902,,2022
28240,60902,,2022
28241,167823,,2022
28241,167823,,2022
28242,12301,,2022
28243,28559,,2022
28243,28559,,2022
28243,28559,,2022
28243,28559,,2022
28243,28559,,2022
28243,28559,,2022
28247,9676,,2022
28248,12000,,2022
28248,12000,,2022
28258,193488,,2022
28258,193488,,2022
28258,193488,,2022
28258,193488,,2022
28258,193488,,2022
28260,107963,,2022
28260,107963,,2022
28260,107963,,2022
28261,55505,,2022
28261,55505,,2022
28263,44284,,2022
28263,44284,,2022
28263,44284,,2022
28265,118600,,2022
28265,118600,,2022
28265,118600,,2022
28265,118600,,2022
28265,118600,,2022
28266,93826,,2022
28266,93826,,2022
28267,9600,,2022
28268,25152,,2022
28268,25152,,2022
28268,25152,,2022
28268,25152,,2022
28268,25152,,2022
28269,138926,,2022
28269,138926,,2022
28269,138926,,2022
28271,235661,,2022
28271,235661,,2022
28271,235661,,2022
28271,235661,,2022
28273,29800,,2022
28276,80810,,2022
28276,80810,,2022
28276,80810,,2022
28277,204052,,2022
28277,204052,,2022
28277,204052,,2022
28277,204052,,2022
28278,88000,,2022
28278,88000,,2022
28278,88000,,2022
28278,88000,,2022
28278,88000,,2022
28278,88000,,2022
28279,12000,,2022
28279,12000,,2022
28280,40000,,2022
28281,69411,,2022
28281,69411,,2022
28282,36202,,2022
28283,115010,,2022
28283,115010,,2022
28284,115206,,2022
28284,115206,,2022
28285,97421,,2022
28285,97421,,2022
28286,136352,,2022
28286,136352,,2022
28286,136352,,2022
28287,38000,,2022
28288,18900,,2022
28288,18900,,2022
28292,28801,,2022
28293,145323,,2022
28293,145323,,2022
28295,29065,,2022
28296,30012,,2022
28296,30012,,2022
28296,30012,,2022
28296,30012,,2022
28296,30012,,2022
28297,98102,,2022
28297,98102,,2022
28300,103610,,2022
28300,103610,,2022
28300,103610,,2022
28300,103610,,2022
28300,103610,,2022
28301,125226,,2022
28301,125226,,2022
28301,125226,,2022
28301,125226,,2022
28302,11948,,2022
28303,22202,,2022
28304,35500,,2022
28305,67617,,2022
28306,1501,,2022
28307,138700,,2022
28307,138700,,2022
28307,138700,,2022
28309,48001,,2022
28309,48001,,2022
28309,48001,,2022
28310,51212,,2022
28310,51212,,2022
28312,122210,,2022
28312,122210,,2022
28313,166108,,2022
28313,166108,,2022
28313,166108,,2022
28313,166108,,2022
28313,166108,,2022
28313,166108,,2022
28315,90050,,2022
28315,90050,,2022
28315,90050,,2022
28315,90050,,2022
28316,131907,,2022
28316,131907,,2022
28316,131907,,2022
28316,131907,,2022
28317,199222,,2022
28317,199222,,2022
28317,199222,,2022
28318,52136,,2022
28318,52136,,2022
28318,52136,,2022
28318,52136,,2022
28319,111584,,2022
28319,111584,,2022
28319,111584,,2022
28319,111584,,2022
28319,111584,,2022
28319,111584,,2022
28326,59694,,2022
28327,84,,2022
28328,4572,,2022
28330,221606,,2022
28331,178700,,2022
28331,178700,,2022
28335,77653,,2022
28335,77653,,2022
28337,57000,,2022
28338,52000,,2022
28339,103050,,2022
28340,135065,,2022
28341,105302,,2022
28341,105302,,2022
28341,105302,,2022
28342,159000,,2022
28342,159000,,2022
28342,159000,,2022
28343,20460,,2022
28344,112693,,2022
28344,112693,,2022
28344,112693,,2022
28345,67475,,2022
28345,67475,,2022
28347,68339,,2022
28350,36000,,2022
28350,36000,,2022
28350,36000,,2022
28350,36000,,2022
28350,36000,,2022
28351,81770,,2022
28351,81770,,2022
28351,81770,,2022
28354,9101,,2022
28355,182505,,2022
28355,182505,,2022
28356,41524,,2022
28356,41524,,2022
28357,41614,,2022
28357,41614,,2022
28358,85004,,2022
28359,65577,,2022
28359,65577,,2022
28361,43900,,2022
28363,24000,,2022
28364,51908,,2022
28364,51908,,2022
28365,158925,,2022
28365,158925,,2022
28365,158925,,2022
28365,158925,,2022
28366,13368,,2022
28366,13368,,2022
28367,47440,,2022
28367,47440,,2022
28367,47440,,2022
28367,47440,,2022
28368,118002,,2022
28368,118002,,2022
28368,118002,,2022
28372,91586,,2022
28372,91586,,2022
28372,91586,,2022
28374,57001,,2022
28374,57001,,2022
28375,90000,,2022
28375,90000,,2022
28376,60805,,2022
28377,113500,,2022
28377,113500,,2022
28377,113500,,2022
28377,113500,,2022
28378,77200,,2022
28378,77200,,2022
28379,34400,,2022
28380,154650,,2022
28380,154650,,2022
28380,154650,,2022
28380,154650,,2022
28381,61324,,2022
28381,61324,,2022
28382,147882,,2022
28382,147882,,2022
28382,147882,,2022
28383,11544,,2022
28384,30101,,2022
28385,13783,,2022
28386,52600,,2022
28386,52600,,2022
28386,52600,,2022
28387,61207,,2022
28387,61207,,2022
28387,61207,,2022
28387,61207,,2022
28387,61207,,2022
28388,215260,,2022
28388,215260,,2022
28388,215260,,2022
28388,215260,,2022
28389,22001,,2022
28390,134200,,2022
28392,42012,,2022
28392,42012,,2022
28392,42012,,2022
28392,42012,,2022
28392,42012,,2022
28393,75900,,2022
28395,134222,,2022
28395,134222,,2022
28395,134222,,2022
28399,121245,,2022
28399,121245,,2022
28399,121245,,2022
28399,121245,,2022
28404,44950,,2022
28405,12085,,2022
28410,27240,,2022
28410,27240,,2022
28412,36720,,2022
28412,36720,,2022
28412,36720,,2022
28412,36720,,2022
28415,135396,,2022
28415,135396,,2022
28415,135396,,2022
28415,135396,,2022
28415,135396,,2022
28415,135396,,2022
28416,75002,,2022
28416,75002,,2022
28416,75002,,2022
28416,75002,,2022
28416,75002,,2022
28417,189305,,2022
28417,189305,,2022
28417,189305,,2022
28417,189305,,2022
28418,150621,,2022
28418,150621,,2022
28418,150621,,2022
28418,150621,,2022
28419,50052,,2022
28419,50052,,2022
28419,50052,,2022
28419,50052,,2022
28420,129205,,2022
28420,129205,,2022
28420,129205,,2022
28421,116002,,2022
28421,116002,,2022
28421,116002,,2022
28421,116002,,2022
28421,116002,,2022
28421,116002,,2022
28421,116002,,2022
28422,163030,,2022
28422,163030,,2022
28422,163030,,2022
28422,163030,,2022
28423,190456,,2022
28423,190456,,2022
28423,190456,,2022
28423,190456,,2022
28423,190456,,2022
28424,41000,,2022
28424,41000,,2022
28425,44235,,2022
28426,181106,,2022
28426,181106,,2022
28427,86219,,2022
28427,86219,,2022
28428,49255,,2022
28428,49255,,2022
28428,49255,,2022
28429,57004,,2022
28429,57004,,2022
28430,115364,,2022
28430,115364,,2022
28431,87002,,2022
28431,87002,,2022
28431,87002,,2022
28432,150004,,2022
28432,150004,,2022
28434,90894,,2022
28437,702700,,2022
28437,702700,,2022
28437,702700,,2022
28437,702700,,2022
28437,702700,,2022
28437,702700,,2022
28438,95001,,2022
28440,101546,,2022
28440,101546,,2022
28441,28536,,2022
28441,28536,,2022
28444,19782,,2022
28445,82441,,2022
28446,90002,,2022
28446,90002,,2022
28447,35820,,2022
28447,35820,,2022
28448,34000,,2022
28449,21002,,2022
28450,36001,,2022
28450,36001,,2022
28450,36001,,2022
28450,36001,,2022
28451,186622,,2022
28451,186622,,2022
28452,169020,,2022
28452,169020,,2022
28452,169020,,2022
28452,169020,,2022
28452,169020,,2022
28453,6400,,2022
28454,92017,,2022
28454,92017,,2022
28455,80011,,2022
28455,80011,,2022
28455,80011,,2022
28456,16091,,2022
28458,195878,,2022
28458,195878,,2022
28459,9000,,2022
28459,9000,,2022
28459,9000,,2022
28460,74712,,2022
28460,74712,,2022
28461,240000,,2022
28461,240000,,2022
28462,55000,,2022
28462,55000,,2022
28462,55000,,2022
28462,55000,,2022
28462,55000,,2022
28463,35712,,2022
28464,18992,,2022
28465,171570,,2022
28465,171570,,2022
28465,171570,,2022
28465,171570,,2022
28466,60101,,2022
28467,183600,,2022
28467,183600,,2022
28467,183600,,2022
28467,183600,,2022
28468,17989,,2022
28470,127018,,2022
28470,127018,,2022
28470,127018,,2022
28470,127018,,2022
28471,112002,,2022
28471,112002,,2022
28472,79034,,2022
28472,79034,,2022
28472,79034,,2022
28473,51276,,2022
28474,122132,,2022
28474,122132,,2022
28474,122132,,2022
28474,122132,,2022
28476,68631,,2022
28476,68631,,2022
28477,85020,,2022
28478,47736,,2022
28478,47736,,2022
28479,134086,,2022
28479,134086,,2022
28479,134086,,2022
28479,134086,,2022
28480,165251,,2022
28480,165251,,2022
28480,165251,,2022
28480,165251,,2022
28481,94500,,2022
28481,94500,,2022
28481,94500,,2022
28481,94500,,2022
28481,94500,,2022
28482,40005,,2022
28483,33103,,2022
28483,33103,,2022
28484,88026,,2022
28484,88026,,2022
28484,88026,,2022
28486,141777,,2022
28486,141777,,2022
28486,141777,,2022
28486,141777,,2022
28487,120144,,2022
28487,120144,,2022
28487,120144,,2022
28491,66692,,2022
28491,66692,,2022
28491,66692,,2022
28491,66692,,2022
28493,120000,,2022
28493,120000,,2022
28495,100038,,2022
28495,100038,,2022
28495,100038,,2022
28495,100038,,2022
28496,1027649,,2022
28496,1027649,,2022
28496,1027649,,2022
28496,1027649,,2022
28498,40865,,2022
28498,40865,,2022
28500,27003,,2022
28501,139870,,2022
28501,139870,,2022
28501,139870,,2022
28501,139870,,2022
28501,139870,,2022
28502,100027,,2022
28502,100027,,2022
28502,100027,,2022
28502,100027,,2022
28502,100027,,2022
28503,91000,,2022
28503,91000,,2022
28503,91000,,2022
28503,91000,,2022
28504,26000,,2022
28504,26000,,2022
28505,172018,,2022
28505,172018,,2022
28505,172018,,2022
28506,82261,,2022
28506,82261,,2022
28506,82261,,2022
28506,82261,,2022
28508,44951,,2022
28509,151302,,2022
28509,151302,,2022
28509,151302,,2022
28509,151302,,2022
28509,151302,,2022
28510,69672,,2022
28510,69672,,2022
28511,45125,,2022
28512,65002,,2022
28513,151780,,2022
28513,151780,,2022
28514,139300,,2022
28514,139300,,2022
28514,139300,,2022
28515,182059,,2022
28515,182059,,2022
28515,182059,,2022
28516,105120,,2022
28516,105120,,2022
28516,105120,,2022
28516,105120,,2022
28517,128006,,2022
28517,128006,,2022
28517,128006,,2022
28519,221510,,2022
28519,221510,,2022
28519,221510,,2022
28519,221510,,2022
28519,221510,,2022
28520,91188,,2022
28520,91188,,2022
28520,91188,,2022
28520,91188,,2022
28523,104151,,2022
28523,104151,,2022
28523,104151,,2022
28523,104151,,2022
28523,104151,,2022
28523,104151,,2022
28524,66778,,2022
28524,66778,,2022
28525,40305,,2022
28525,40305,,2022
28526,544043,,2022
28526,544043,,2022
28526,544043,,2022
28526,544043,,2022
28527,115008,,2022
28527,115008,,2022
28527,115008,,2022
28528,53351,,2022
28528,53351,,2022
28529,388103,,2022
28532,138201,,2022
28532,138201,,2022
28532,138201,,2022
28533,102335,,2022
28533,102335,,2022
28534,88400,,2022
28534,88400,,2022
28535,278500,,2022
28535,278500,,2022
28536,109006,,2022
28536,109006,,2022
28537,35220,,2022
28537,35220,,2022
28539,85005,,2022
28539,85005,,2022
28541,28052,,2022
28541,28052,,2022
28542,55024,,2022
28543,155469,,2022
28543,155469,,2022
28543,155469,,2022
28543,155469,,2022
28544,32024,,2022
28545,111178,,2022
28545,111178,,2022
28547,104020,,2022
28547,104020,,2022
28547,104020,,2022
28547,104020,,2022
28548,20982,,2022
28549,31260,,2022
28550,76040,,2022
28551,117596,,2022
28553,113800,,2022
28553,113800,,2022
28553,113800,,2022
28554,70122,,2022
28557,218885,,2022
28557,218885,,2022
28557,218885,,2022
28557,218885,,2022
28560,155820,,2022
28560,155820,,2022
28560,155820,,2022
28560,155820,,2022
28561,90986,,2022
28561,90986,,2022
28561,90986,,2022
28561,90986,,2022
28562,850872,,2022
28562,850872,,2022
28562,850872,,2022
28562,850872,,2022
28562,850872,,2022
28563,84371,,2022
28563,84371,,2022
28563,84371,,2022
28563,84371,,2022
28564,131534,,2022
28564,131534,,2022
28564,131534,,2022
28564,131534,,2022
28566,273396,,2022
28566,273396,,2022
28566,273396,,2022
28566,273396,,2022
28566,273396,,2022
28566,273396,,2022
28567,84011,,2022
28567,84011,,2022
28567,84011,,2022
28567,84011,,2022
28567,84011,,2022
28568,85750,,2022
28568,85750,,2022
28569,36800,,2022
28569,36800,,2022
28569,36800,,2022
28569,36800,,2022
28569,36800,,2022
28569,36800,,2022
28570,82006,,2022
28570,82006,,2022
28571,56192,,2022
28572,50400,,2022
28573,94255,,2022
28573,94255,,2022
28573,94255,,2022
28573,94255,,2022
28574,53821,,2022
28574,53821,,2022
28578,76003,,2022
28578,76003,,2022
28579,31850,,2022
28579,31850,,2022
28579,31850,,2022
28580,102630,,2022
