Household_ID,Total_HH_Income,HH_Weight,Survey_Year
31293,45550,,2022
80034,36996,,2022
71318,38805,,2022
73549,665002,,2022
74746,159109,,2022
16957,155858,,2022
15499,178851,,2022
81823,70800,,2022
24577,60850,,2022
35493,26600,,2022
75217,134363,,2022
85297,153510,,2022
27743,145721,,2022
37809,186200,,2022
63671,284277,,2022
48954,14862,,2022
13843,52804,,2022
66555,119598,,2022
9464,95033,,2022
20036,107003,,2022
20403,78615,,2022
72594,30000,,2022
50989,379210,,2022
68290,83280,,2022
56054,99092,,2022
71038,69022,,2022
35484,10404,,2022
9227,35001,,2022
85949,1102001,,2022
73807,154504,,2022
57098,166800,,2022
78754,160000,,2022
18320,10362,,2022
86157,290784,,2022
30352,166507,,2022
68562,156151,,2022
67848,51096,,2022
5866,163000,,2022
25763,133018,,2022
3922,432656,,2022
44115,10332,,2022
11787,101620,,2022
22831,160411,,2022
83844,204018,,2022
13982,85573,,2022
28647,197012,,2022
69440,21440,,2022
59167,16020,,2022
23463,14792,,2022
4232,52071,,2022
13303,285323,,2022
80315,134273,,2022
40048,72126,,2022
9551,107910,,2022
75512,1130054,,2022
53195,86185,,2022
41422,186272,,2022
78090,161232,,2022
73629,74986,,2022
64762,93000,,2022
30470,147823,,2022
74583,168028,,2022
61007,28750,,2022
32265,28807,,2022
7172,174379,,2022
19146,79907,,2022
4772,140004,,2022
24465,554923,,2022
23629,58100,,2022
12199,228949,,2022
37573,103871,,2022
84415,185101,,2022
77255,137056,,2022
20512,102401,,2022
85929,398739,,2022
78189,222801,,2022
83475,124005,,2022
89172,46556,,2022
70464,100212,,2022
71194,162020,,2022
7513,113465,,2022
29590,185830,,2022
74585,261020,,2022
42345,55400,,2022
38366,61740,,2022
14197,245026,,2022
18345,58015,,2022
80929,15000,,2022
15866,80060,,2022
25419,36400,,2022
83117,44696,,2022
57818,109075,,2022
38703,50238,,2022
14168,54028,,2022
44472,13000,,2022
41351,130300,,2022
33618,470062,,2022
77035,33007,,2022
81633,62182,,2022
87726,138384,,2022
73484,52000,,2022
80847,119329,,2022
85210,166201,,2022
17879,53704,,2022
88347,68359,,2022
10390,46000,,2022
80896,88802,,2022
86764,41766,,2022
71841,165444,,2022
53933,49600,,2022
33749,361587,,2022
39071,61480,,2022
36842,202659,,2022
35227,225080,,2022
49788,52202,,2022
19104,42000,,2022
41314,114901,,2022
88728,198654,,2022
625,89010,,2022
44361,10848,,2022
49677,107710,,2022
76317,417001,,2022
66464,58452,,2022
29539,124124,,2022
3046,93236,,2022
40553,213040,,2022
38946,11410,,2022
41950,105150,,2022
57456,26400,,2022
8907,50164,,2022
9071,216743,,2022
17603,514400,,2022
83577,57300,,2022
21740,30611,,2022
73410,17000,,2022
36370,12222,,2022
55141,31756,,2022
24470,114002,,2022
54228,9680,,2022
70172,1e+05,,2022
30237,384003,,2022
71631,38466,,2022
76025,54402,,2022
60443,88162,,2022
35073,180505,,2022
21082,38131,,2022
31146,35005,,2022
14538,10914,,2022
40574,198801,,2022
40076,187500,,2022
51962,170011,,2022
37062,17340,,2022
16115,100352,,2022
22683,80028,,2022
85945,211850,,2022
17214,151195,,2022
88973,166452,,2022
17163,46655,,2022
70786,323210,,2022
47167,51000,,2022
68242,174750,,2022
13837,157915,,2022
75209,151046,,2022
52710,122615,,2022
84724,121152,,2022
5743,247441,,2022
31383,854928,,2022
85310,299081,,2022
53494,25006,,2022
69059,55946,,2022
2316,69311,,2022
62872,65002,,2022
80196,196503,,2022
55721,76099,,2022
67182,36313,,2022
85343,100080,,2022
16101,435337,,2022
86739,26410,,2022
75837,156560,,2022
83194,119993,,2022
86100,10400,,2022
83538,55000,,2022
17593,55002,,2022
6935,114000,,2022
25598,45972,,2022
82580,36000,,2022
30213,7502,,2022
66921,76325,,2022
79018,388418,,2022
23896,124000,,2022
69914,83440,,2022
85258,110375,,2022
52478,145850,,2022
46699,34565,,2022
80651,16681,,2022
80242,68069,,2022
591,191108,,2022
73440,2e+05,,2022
28922,99190,,2022
82912,85304,,2022
72975,54069,,2022
15548,14562,,2022
39875,39052,,2022
24819,108446,,2022
54990,18000,,2022
11879,55250,,2022
80522,159600,,2022
74627,25992,,2022
64370,111520,,2022
34879,983500,,2022
77111,49792,,2022
31741,40613,,2022
27521,90002,,2022
74637,195011,,2022
62245,56661,,2022
15095,122252,,2022
84076,513023,,2022
70926,1678000,,2022
72763,15000,,2022
55610,159901,,2022
38419,251600,,2022
61253,277801,,2022
80868,65000,,2022
34534,159820,,2022
42702,32504,,2022
39417,250020,,2022
6884,75056,,2022
26147,114264,,2022
10003,120012,,2022
63741,99010,,2022
48960,424652,,2022
66954,336460,,2022
41251,75984,,2022
61773,40500,,2022
7680,100311,,2022
43321,142776,,2022
3539,286196,,2022
32578,45984,,2022
83299,154569,,2022
80998,220027,,2022
69706,18021,,2022
66018,114194,,2022
4929,151247,,2022
24399,29191,,2022
16926,148060,,2022
69838,31067,,2022
16873,112400,,2022
1829,179913,,2022
70445,112000,,2022
65683,124994,,2022
58907,42856,,2022
35311,12048,,2022
5059,138003,,2022
60736,48085,,2022
18689,35000,,2022
69901,84052,,2022
15081,66633,,2022
42321,65031,,2022
55580,21603,,2022
28535,278500,,2022
27541,69784,,2022
39894,298411,,2022
75958,127000,,2022
10553,217225,,2022
67460,67618,,2022
36482,125968,,2022
56737,60717,,2022
64297,80010,,2022
5266,230026,,2022
55383,188705,,2022
86947,90100,,2022
82864,77001,,2022
1261,295039,,2022
68605,137832,,2022
42933,91250,,2022
86651,96026,,2022
55822,112100,,2022
12394,37605,,2022
60546,255116,,2022
2858,1285456,,2022
69360,267702,,2022
58817,505,,2022
29843,251000,,2022
82871,270581,,2022
49751,152300,,2022
43617,52000,,2022
83893,192481,,2022
58852,450000,,2022
79865,9552,,2022
58613,116200,,2022
30682,153810,,2022
54268,59316,,2022
13585,43779,,2022
37608,54600,,2022
16240,21600,,2022
10144,100842,,2022
79232,286562,,2022
42182,8600,,2022
71811,31110,,2022
5170,38016,,2022
2098,230087,,2022
36758,48216,,2022
66405,195035,,2022
56556,15003,,2022
22699,26600,,2022
81646,97851,,2022
44009,20796,,2022
70664,223206,,2022
26872,177100,,2022
35590,35716,,2022
88179,112025,,2022
60734,92474,,2022
5379,46583,,2022
56926,25500,,2022
64304,5040,,2022
69851,81142,,2022
56401,54432,,2022
41603,65935,,2022
80366,66001,,2022
15,44000,,2022
71085,108000,,2022
75660,96000,,2022
77147,61417,,2022
26641,217000,,2022
50594,60160,,2022
18217,86224,,2022
64331,275302,,2022
7513,113465,,2022
10831,25000,,2022
1371,13740,,2022
6738,105015,,2022
26435,7000,,2022
22881,270962,,2022
81275,116000,,2022
40443,131011,,2022
6194,168325,,2022
39716,21,,2022
41585,19506,,2022
10035,173013,,2022
22656,82101,,2022
24064,77000,,2022
6,60001,,2022
70685,63503,,2022
37604,60432,,2022
65208,221150,,2022
51407,250200,,2022
37794,42666,,2022
31656,394003,,2022
4996,67000,,2022
71496,106585,,2022
1502,153394,,2022
19336,85236,,2022
49053,117393,,2022
63575,25420,,2022
63782,950058,,2022
56350,206610,,2022
8370,38003,,2022
58374,50247,,2022
39282,173752,,2022
79242,26020,,2022
54607,30740,,2022
27876,22715,,2022
16514,118000,,2022
40172,20151,,2022
45248,21600,,2022
17878,200924,,2022
9459,252411,,2022
76689,198815,,2022
27947,72500,,2022
7329,65036,,2022
9781,225000,,2022
54533,29748,,2022
36662,250809,,2022
39840,390495,,2022
70913,116601,,2022
13164,97259,,2022
7639,10400,,2022
74877,142376,,2022
9346,85001,,2022
43390,329600,,2022
62336,113105,,2022
30240,70970,,2022
25749,136487,,2022
64741,108527,,2022
69237,190717,,2022
49432,267801,,2022
23809,233765,,2022
35585,79082,,2022
31105,56031,,2022
71746,53244,,2022
6339,10400,,2022
53256,46850,,2022
72998,144520,,2022
454,93319,,2022
88004,132101,,2022
65667,35000,,2022
82865,251008,,2022
52142,117002,,2022
67299,17508,,2022
82778,40000,,2022
49388,89000,,2022
13389,181171,,2022
16571,111285,,2022
70200,154603,,2022
16724,44124,,2022
86314,22068,,2022
33763,85977,,2022
22762,100720,,2022
46363,65201,,2022
11660,83400,,2022
41758,57,,2022
63129,85000,,2022
6859,20209,,2022
33540,83054,,2022
81597,10470,,2022
42122,103000,,2022
80617,802350,,2022
17162,40000,,2022
52160,181269,,2022
86254,35000,,2022
20109,906,,2022
73475,90182,,2022
43623,14000,,2022
4872,266880,,2022
83663,75000,,2022
53569,79601,,2022
63890,33500,,2022
48074,207773,,2022
74479,16101,,2022
22697,64836,,2022
63258,95005,,2022
9366,60000,,2022
67677,112119,,2022
41406,152613,,2022
40393,85020,,2022
74646,195991,,2022
40387,48598,,2022
742,112270,,2022
63123,172008,,2022
69917,100100,,2022
85981,54199,,2022
42997,90044,,2022
25063,75020,,2022
68685,30800,,2022
15988,36251,,2022
75661,139300,,2022
75779,74008,,2022
89120,109448,,2022
24041,19704,,2022
79954,60006,,2022
58469,33000,,2022
71571,212000,,2022
39707,69000,,2022
65757,71326,,2022
51940,11190,,2022
29772,109612,,2022
86973,40189,,2022
21893,88480,,2022
11082,194088,,2022
82153,375128,,2022
70992,83394,,2022
32047,51142,,2022
28986,138614,,2022
89159,9600,,2022
55989,140250,,2022
75981,44988,,2022
23626,62805,,2022
1198,40600,,2022
84562,188055,,2022
9436,225470,,2022
47750,142661,,2022
15806,23521,,2022
47272,446015,,2022
51841,75101,,2022
62362,55270,,2022
79676,36002,,2022
32479,136304,,2022
40671,153005,,2022
39857,74000,,2022
25054,45007,,2022
18279,51413,,2022
55847,120050,,2022
80894,277015,,2022
88727,132806,,2022
84815,51000,,2022
31131,54262,,2022
66370,119909,,2022
1846,131845,,2022
87646,50792,,2022
64316,92209,,2022
21965,129006,,2022
27144,120613,,2022
74672,186627,,2022
85045,13560,,2022
70187,59000,,2022
1940,277361,,2022
49477,104436,,2022
73422,75000,,2022
86510,110757,,2022
67895,56625,,2022
19362,74000,,2022
9344,30000,,2022
10546,740000,,2022
79758,140695,,2022
44957,151560,,2022
63591,131094,,2022
89137,50004,,2022
69884,36840,,2022
43035,69001,,2022
50990,201350,,2022
56312,101035,,2022
15567,135001,,2022
86836,73473,,2022
30239,248300,,2022
21926,88220,,2022
82377,182000,,2022
77527,466010,,2022
25137,26040,,2022
52568,83849,,2022
440,133560,,2022
33080,270000,,2022
45211,25000,,2022
19776,49572,,2022
65556,27500,,2022
61218,135016,,2022
3231,180757,,2022
88270,192625,,2022
6845,105000,,2022
45810,17184,,2022
25213,131209,,2022
2375,57926,,2022
61269,255504,,2022
43253,120728,,2022
47511,106002,,2022
30914,20352,,2022
47064,93200,,2022
76379,638636,,2022
66458,149027,,2022
41370,43422,,2022
29032,25000,,2022
26253,39546,,2022
69929,119000,,2022
86042,230053,,2022
7378,11260,,2022
88620,40011,,2022
14351,13598,,2022
41930,51000,,2022
20382,50702,,2022
65759,38000,,2022
7183,182604,,2022
40235,151367,,2022
72353,110000,,2022
65286,11100,,2022
88645,74511,,2022
44234,26469,,2022
52170,63440,,2022
88283,27467,,2022
83497,97602,,2022
65280,41000,,2022
77608,158129,,2022
8428,256526,,2022
86540,53600,,2022
32660,24000,,2022
23310,151000,,2022
44828,45000,,2022
26582,60210,,2022
70429,214623,,2022
63328,156008,,2022
82150,249966,,2022
54314,86000,,2022
30886,40200,,2022
9049,155898,,2022
3911,116233,,2022
88399,96138,,2022
17968,63000,,2022
23780,160000,,2022
43735,72050,,2022
74814,161170,,2022
17032,1337714,,2022
18771,115561,,2022
1938,551159,,2022
45101,1701,,2022
51406,291248,,2022
61343,53323,,2022
4566,233502,,2022
82619,234371,,2022
65754,60000,,2022
23304,182602,,2022
79259,243027,,2022
48863,22000,,2022
52494,117878,,2022
61097,62400,,2022
51593,179004,,2022
60829,45000,,2022
82730,227989,,2022
16049,109580,,2022
21689,126748,,2022
83379,70715,,2022
57191,95352,,2022
45671,138515,,2022
77552,140840,,2022
83592,70400,,2022
32834,58610,,2022
1408,57125,,2022
80509,78040,,2022
58544,164770,,2022
48955,75321,,2022
50530,116101,,2022
49312,151871,,2022
47260,779010,,2022
28188,16720,,2022
61727,45400,,2022
80067,46104,,2022
62123,25000,,2022
32256,278877,,2022
35825,15000,,2022
40953,35000,,2022
64650,306000,,2022
30834,47360,,2022
53245,117438,,2022
28372,91586,,2022
20364,30022,,2022
74049,12468,,2022
71792,33310,,2022
80150,54450,,2022
75809,67069,,2022
63230,47800,,2022
65258,20724,,2022
31189,106201,,2022
67021,127502,,2022
8999,70000,,2022
11639,250460,,2022
33208,216000,,2022
22579,91013,,2022
102,37201,,2022
45444,16176,,2022
84959,131629,,2022
65150,195411,,2022
66809,75501,,2022
37186,215244,,2022
80256,96652,,2022
70629,178185,,2022
60563,51200,,2022
85208,188102,,2022
13880,58778,,2022
76038,122146,,2022
60219,31987,,2022
15146,59602,,2022
15087,202057,,2022
87551,63290,,2022
52513,105185,,2022
67620,24290,,2022
70254,33770,,2022
61018,175005,,2022
14583,211943,,2022
60454,130000,,2022
88043,48052,,2022
79213,101506,,2022
77594,255766,,2022
18056,103015,,2022
3827,375113,,2022
39585,30703,,2022
7165,122530,,2022
36812,129602,,2022
54949,147753,,2022
11084,90011,,2022
87005,1108082,,2022
21534,28000,,2022
74704,158600,,2022
56802,708123,,2022
4306,158857,,2022
1673,131291,,2022
16923,10051,,2022
81666,90881,,2022
76879,40001,,2022
15562,87803,,2022
23855,123350,,2022
29396,75000,,2022
65565,88658,,2022
82578,85000,,2022
87935,108052,,2022
53265,130100,,2022
75434,251737,,2022
82070,63000,,2022
45749,303000,,2022
75917,117509,,2022
19923,55532,,2022
78212,103700,,2022
49940,26484,,2022
79944,16871,,2022
16676,108743,,2022
1752,27474,,2022
23879,168200,,2022
19945,60620,,2022
88053,97008,,2022
6120,52673,,2022
51520,104028,,2022
43636,40000,,2022
35556,40025,,2022
52086,128251,,2022
76642,46801,,2022
16551,44925,,2022
86400,19700,,2022
61874,63000,,2022
38257,28001,,2022
65608,117891,,2022
46650,55001,,2022
20108,89820,,2022
25169,28000,,2022
82601,38200,,2022
88009,106532,,2022
9078,25679,,2022
11030,49120,,2022
25699,177110,,2022
22054,35829,,2022
64518,62685,,2022
36957,73000,,2022
78772,242500,,2022
45443,102640,,2022
45690,87312,,2022
55301,92565,,2022
42921,67005,,2022
39120,74916,,2022
64606,116472,,2022
84464,294657,,2022
75928,25876,,2022
740,136863,,2022
24550,74766,,2022
17116,84599,,2022
8634,90011,,2022
18712,172140,,2022
18619,127609,,2022
89067,187153,,2022
48144,150725,,2022
13857,199007,,2022
10917,90000,,2022
61874,63000,,2022
38700,41110,,2022
78564,101521,,2022
25632,16,,2022
33142,126458,,2022
52197,60000,,2022
58513,266409,,2022
10414,70521,,2022
42478,132011,,2022
25788,234708,,2022
71694,49100,,2022
8568,204000,,2022
32828,151170,,2022
87005,1108082,,2022
82520,97002,,2022
74089,102261,,2022
36658,158407,,2022
59708,150003,,2022
29268,99801,,2022
66703,298907,,2022
31966,18201,,2022
12978,272475,,2022
9812,92506,,2022
83636,109000,,2022
60333,10092,,2022
59486,63243,,2022
27691,34000,,2022
83747,87000,,2022
29784,13050,,2022
22690,85412,,2022
54734,14800,,2022
66528,16052,,2022
86641,52090,,2022
74252,93872,,2022
7329,65036,,2022
33439,332353,,2022
53192,18422,,2022
27880,56400,,2022
7613,108001,,2022
29622,198527,,2022
56373,611202,,2022
6572,47755,,2022
59307,360298,,2022
66559,21652,,2022
26773,142575,,2022
88948,109337,,2022
14348,110122,,2022
669,100002,,2022
41455,125570,,2022
21967,60350,,2022
38390,117072,,2022
15118,206030,,2022
8192,5741,,2022
11156,15332,,2022
85246,269736,,2022
59041,308750,,2022
15234,217624,,2022
63360,212002,,2022
66189,118426,,2022
41922,87500,,2022
1980,27763,,2022
53302,20800,,2022
53129,93204,,2022
78887,20000,,2022
32795,397019,,2022
35630,267515,,2022
54160,63000,,2022
8286,70000,,2022
74633,52000,,2022
39617,308881,,2022
64661,87602,,2022
54527,70008,,2022
2583,82130,,2022
81009,37503,,2022
27328,40000,,2022
57535,73000,,2022
71761,111751,,2022
48889,99914,,2022
73141,78000,,2022
23227,400239,,2022
41811,79036,,2022
859,18597,,2022
74634,245000,,2022
39416,200018,,2022
24097,273012,,2022
1236,80000,,2022
44006,20388,,2022
44447,17616,,2022
56419,117176,,2022
87523,219444,,2022
28762,238802,,2022
51270,43005,,2022
19624,80204,,2022
35215,93000,,2022
20418,75656,,2022
594,47894,,2022
31750,112089,,2022
24610,42252,,2022
9545,297119,,2022
61191,113551,,2022
48708,89845,,2022
84327,290582,,2022
42938,206005,,2022
7302,100201,,2022
43300,290200,,2022
8587,300312,,2022
85256,129120,,2022
88666,207004,,2022
18079,162937,,2022
53092,97000,,2022
60726,61829,,2022
42361,21276,,2022
25241,122580,,2022
10165,31000,,2022
38912,104430,,2022
65203,19000,,2022
29816,51801,,2022
71320,98033,,2022
29773,84000,,2022
65371,46530,,2022
14005,115167,,2022
5802,82010,,2022
28451,186622,,2022
80357,11173,,2022
48147,50000,,2022
11424,135000,,2022
59585,87468,,2022
924,160601,,2022
62986,6611,,2022
9872,84968,,2022
49000,76209,,2022
19662,756836,,2022
1619,238351,,2022
54472,58004,,2022
39417,250020,,2022
25386,19782,,2022
17725,78022,,2022
18711,288936,,2022
4219,297634,,2022
73170,26880,,2022
74433,9540,,2022
52247,123052,,2022
36381,89209,,2022
54526,67955,,2022
85352,87210,,2022
86835,82344,,2022
60747,163960,,2022
12795,239311,,2022
68345,153307,,2022
1448,57588,,2022
84382,160629,,2022
48113,36297,,2022
81100,130703,,2022
33376,50000,,2022
71915,92205,,2022
652,238340,,2022
85193,80000,,2022
61783,126065,,2022
61236,274656,,2022
37758,201410,,2022
6430,42000,,2022
68060,99225,,2022
25460,52000,,2022
68022,106881,,2022
33475,34827,,2022
24192,18640,,2022
3143,117006,,2022
38646,1078000,,2022
17231,78020,,2022
81624,35401,,2022
11962,73219,,2022
33085,96100,,2022
45666,157385,,2022
44214,1e+05,,2022
84815,51000,,2022
7110,187692,,2022
30363,211025,,2022
36899,205702,,2022
65196,232900,,2022
61473,148676,,2022
26642,70000,,2022
82084,110317,,2022
32609,86853,,2022
33603,44801,,2022
61226,300094,,2022
31300,119313,,2022
31192,77017,,2022
13202,268571,,2022
36914,8000,,2022
4053,56266,,2022
265,248385,,2022
43442,133327,,2022
5630,32569,,2022
12807,18768,,2022
81894,79963,,2022
19742,211466,,2022
29411,78001,,2022
80446,11760,,2022
5262,168045,,2022
24981,74000,,2022
87011,57888,,2022
77491,95292,,2022
64120,31000,,2022
53275,14160,,2022
56047,53668,,2022
25390,123661,,2022
9052,15822,,2022
27722,66021,,2022
62170,143000,,2022
67672,80001,,2022
55558,22272,,2022
48740,181505,,2022
63212,152150,,2022
14425,288586,,2022
80092,52060,,2022
87954,25139,,2022
10298,247060,,2022
35116,43793,,2022
21064,357563,,2022
32139,150203,,2022
88908,197716,,2022
25248,1050793,,2022
11243,155503,,2022
62918,79457,,2022
46176,65784,,2022
72619,161173,,2022
13784,178844,,2022
58411,34864,,2022
36253,29451,,2022
82004,60495,,2022
24393,81216,,2022
57283,192581,,2022
53403,24500,,2022
70680,74014,,2022
14920,72656,,2022
68924,65424,,2022
38083,87800,,2022
55949,107324,,2022
77356,84510,,2022
30771,31802,,2022
49414,41020,,2022
19973,105625,,2022
80421,161137,,2022
15485,115760,,2022
59233,45000,,2022
21747,25000,,2022
76048,13200,,2022
74884,130192,,2022
12238,7719,,2022
52619,13290,,2022
52707,15000,,2022
15172,336531,,2022
85296,118748,,2022
31890,7910,,2022
70540,78000,,2022
79409,146712,,2022
75128,571188,,2022
86780,277600,,2022
81266,159438,,2022
24638,91079,,2022
58140,42306,,2022
57696,70281,,2022
991,158020,,2022
3016,242327,,2022
83994,120554,,2022
1430,141775,,2022
79734,65000,,2022
40055,59000,,2022
86812,142676,,2022
9389,100040,,2022
8286,70000,,2022
45314,13601,,2022
29887,315094,,2022
16923,10051,,2022
60627,49000,,2022
80053,90100,,2022
49142,168000,,2022
70005,197000,,2022
71403,46858,,2022
10412,294892,,2022
81599,16000,,2022
85299,74034,,2022
61993,71615,,2022
28858,41172,,2022
84898,133822,,2022
83670,75000,,2022
68695,17234,,2022
68314,110003,,2022
15850,82234,,2022
79622,225478,,2022
14066,285184,,2022
63287,170003,,2022
82851,162615,,2022
4850,61000,,2022
74434,133562,,2022
68103,140961,,2022
16633,157295,,2022
81199,1200,,2022
19842,93111,,2022
50804,102560,,2022
50427,67400,,2022
24767,128445,,2022
88540,77630,,2022
46699,34565,,2022
19644,144302,,2022
5364,214175,,2022
29115,163124,,2022
81683,403313,,2022
55670,7200,,2022
68354,98411,,2022
80688,17004,,2022
7984,85071,,2022
50046,216674,,2022
6618,95918,,2022
72320,220663,,2022
34162,51052,,2022
37500,25600,,2022
71496,106585,,2022
82786,31003,,2022
52830,148214,,2022
38149,54802,,2022
3792,2928,,2022
72671,50000,,2022
43316,76784,,2022
58522,16804,,2022
34853,85050,,2022
4731,191000,,2022
55947,68125,,2022
53547,14328,,2022
26521,84183,,2022
70736,34000,,2022
41542,40027,,2022
50890,22468,,2022
2957,64512,,2022
26508,73660,,2022
78112,186100,,2022
9482,208505,,2022
21000,356050,,2022
43454,24000,,2022
77721,31,,2022
17869,70347,,2022
62395,95141,,2022
63635,88821,,2022
30728,72868,,2022
68155,32360,,2022
8345,150200,,2022
55815,120727,,2022
77438,23280,,2022
83088,53801,,2022
27135,30000,,2022
74332,156500,,2022
63769,56382,,2022
78704,19596,,2022
84266,130112,,2022
56522,35885,,2022
46201,285001,,2022
63044,15003,,2022
52485,122400,,2022
16446,112166,,2022
75932,160011,,2022
51887,84170,,2022
49666,70000,,2022
19183,170000,,2022
14069,118601,,2022
25348,75900,,2022
73363,42000,,2022
23667,72006,,2022
67747,77927,,2022
78723,204501,,2022
20921,130464,,2022
10052,78,,2022
30414,113029,,2022
32950,231118,,2022
4934,44000,,2022
80902,383930,,2022
74636,138541,,2022
76480,57759,,2022
58286,60480,,2022
48511,70200,,2022
86190,66800,,2022
36808,49660,,2022
79895,220900,,2022
10008,63000,,2022
72885,40000,,2022
60121,92600,,2022
67573,81509,,2022
32997,135051,,2022
35208,309196,,2022
28904,196251,,2022
78824,66578,,2022
40285,98335,,2022
15513,38727,,2022
6615,142200,,2022
38302,122515,,2022
74944,165600,,2022
16067,96729,,2022
88861,78729,,2022
62695,86624,,2022
74967,141084,,2022
48783,94006,,2022
27510,170900,,2022
47453,126310,,2022
41685,12411,,2022
19115,172842,,2022
7355,87912,,2022
50435,9480,,2022
65640,92000,,2022
74689,75606,,2022
40434,27614,,2022
49810,70004,,2022
86308,30000,,2022
14733,122392,,2022
30676,244417,,2022
36461,153067,,2022
903,132855,,2022
69953,79627,,2022
87116,116283,,2022
83749,92000,,2022
54827,182050,,2022
57222,219530,,2022
22479,266123,,2022
7221,280310,,2022
23076,42500,,2022
88908,197716,,2022
9141,111390,,2022
89039,121731,,2022
48415,165607,,2022
31734,169005,,2022
65750,42390,,2022
46939,34002,,2022
78159,3888,,2022
50647,98619,,2022
19428,201008,,2022
66036,140000,,2022
12586,122511,,2022
74697,102600,,2022
41491,28116,,2022
46293,31044,,2022
20820,112627,,2022
50140,35886,,2022
72990,119472,,2022
85389,7200,,2022
33638,204756,,2022
37526,166804,,2022
60029,77000,,2022
39498,73232,,2022
81266,159438,,2022
55973,118414,,2022
87149,60282,,2022
15994,80011,,2022
49838,53800,,2022
32085,116700,,2022
4618,71046,,2022
12064,69270,,2022
56083,333000,,2022
40761,54013,,2022
17237,207210,,2022
72348,16000,,2022
12709,63626,,2022
49317,91510,,2022
760,252528,,2022
14204,87010,,2022
72134,30400,,2022
64915,59310,,2022
2937,63432,,2022
80030,77000,,2022
12563,151550,,2022
52609,53300,,2022
22399,66032,,2022
49431,72637,,2022
51391,152512,,2022
78114,64001,,2022
45685,105000,,2022
74825,190562,,2022
64217,159000,,2022
40188,103220,,2022
55955,192005,,2022
55792,204330,,2022
76039,1437426,,2022
86521,80402,,2022
86385,37247,,2022
85015,39906,,2022
32710,206608,,2022
74672,186627,,2022
77632,23625,,2022
32504,18008,,2022
13845,107102,,2022
23876,131120,,2022
81913,172771,,2022
63558,107081,,2022
53160,129401,,2022
42344,60070,,2022
6105,152113,,2022
50450,135168,,2022
9199,104722,,2022
5862,49000,,2022
35230,3852,,2022
72487,50000,,2022
85357,322820,,2022
74690,183648,,2022
7563,171002,,2022
39512,97379,,2022
29453,287611,,2022
3012,143411,,2022
23457,108316,,2022
86512,126012,,2022
86379,271976,,2022
472,117530,,2022
85200,303010,,2022
87175,80902,,2022
16303,79395,,2022
48948,591366,,2022
40576,118000,,2022
25196,105000,,2022
37804,96770,,2022
86497,164525,,2022
86763,41000,,2022
26316,204641,,2022
9855,540200,,2022
33192,90101,,2022
52635,220550,,2022
70270,87853,,2022
31883,70800,,2022
38549,161481,,2022
14646,288959,,2022
40952,40001,,2022
68488,143780,,2022
7921,215059,,2022
72761,10188,,2022
59371,114000,,2022
58168,99305,,2022
76480,57759,,2022
73385,8800,,2022
74328,77002,,2022
78471,125052,,2022
15505,17319,,2022
42089,40052,,2022
68142,1e+05,,2022
54859,125052,,2022
17634,85111,,2022
47156,1e+05,,2022
62226,103220,,2022
87925,150233,,2022
73169,53702,,2022
69411,29000,,2022
45156,347000,,2022
20536,72231,,2022
46379,103000,,2022
70174,50011,,2022
19764,91388,,2022
9425,54420,,2022
16976,122385,,2022
30030,8500,,2022
80906,594716,,2022
26438,177589,,2022
57313,79465,,2022
22859,95526,,2022
25074,238676,,2022
21052,547746,,2022
80344,32000,,2022
45474,147029,,2022
24835,157183,,2022
68245,197617,,2022
3857,182900,,2022
29250,92350,,2022
61385,48000,,2022
58148,65000,,2022
29956,123037,,2022
63331,120020,,2022
61722,160830,,2022
78673,208666,,2022
86555,35621,,2022
27501,96523,,2022
1046,200837,,2022
57979,35006,,2022
23763,29100,,2022
15889,265012,,2022
17958,165670,,2022
24255,1045053,,2022
53420,10764,,2022
1240,222026,,2022
67758,112675,,2022
76493,150693,,2022
69225,141000,,2022
52425,60000,,2022
59897,208884,,2022
76984,95527,,2022
19233,145002,,2022
10519,201745,,2022
25621,35000,,2022
78924,255000,,2022
56436,52709,,2022
30743,111002,,2022
3361,179475,,2022
28997,105310,,2022
42672,110906,,2022
19227,187300,,2022
47867,128561,,2022
31366,239382,,2022
2349,48062,,2022
24368,50000,,2022
86114,372040,,2022
88517,255533,,2022
3522,160393,,2022
2827,122060,,2022
67218,173000,,2022
35995,77305,,2022
11216,194500,,2022
70288,10300,,2022
63798,40002,,2022
73932,115055,,2022
38539,133541,,2022
67666,142011,,2022
56787,125000,,2022
64845,92204,,2022
22624,154150,,2022
68534,55000,,2022
45228,200010,,2022
7379,159525,,2022
58673,25782,,2022
58815,52000,,2022
54099,106002,,2022
13135,455452,,2022
43631,71000,,2022
68144,114943,,2022
22948,31000,,2022
27978,58694,,2022
18418,200005,,2022
52699,121508,,2022
68601,110600,,2022
76435,186831,,2022
65567,75000,,2022
53903,8990,,2022
25449,104000,,2022
84533,83188,,2022
77876,469230,,2022
56942,2826,,2022
46308,68089,,2022
61821,186222,,2022
82325,162085,,2022
24199,22000,,2022
29390,82632,,2022
25567,35040,,2022
78044,78510,,2022
19780,93600,,2022
52452,110480,,2022
61873,40390,,2022
27531,47734,,2022
6763,18996,,2022
60410,96706,,2022
68237,155895,,2022
73211,151686,,2022
77195,131080,,2022
41843,107250,,2022
85363,22050,,2022
88436,114262,,2022
23949,82100,,2022
24088,214350,,2022
2717,178271,,2022
68606,59656,,2022
11260,316510,,2022
